               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.066313,             0.32777,           0.0012202,            0.012242,            0.036725,           0.0078411,           0.0025133,            0.071017,             0.35986,           0.0014093,            0.005248,            0.005248,            0.005248
                  98,            0.066204,               0.327,           0.0012701,           0.0096417,            0.028925,           0.0059439,            0.001958,            0.072336,             0.36228,           0.0014186,           0.0051985,           0.0051985,           0.0051985
                  99,            0.066541,             0.32839,           0.0012615,               0.014,               0.042,           0.0085517,           0.0029484,            0.070468,             0.35737,           0.0014064,            0.005149,            0.005149,            0.005149
                 100,            0.066404,             0.32644,           0.0012736,            0.013108,            0.039325,           0.0078723,           0.0024782,            0.071196,             0.35565,           0.0014131,           0.0050995,           0.0050995,           0.0050995
                 101,            0.066641,             0.32881,           0.0013703,            0.013275,            0.039825,           0.0083198,           0.0030449,            0.071061,              0.3585,           0.0014061,             0.00505,             0.00505,             0.00505
                 102,            0.066722,             0.32406,           0.0012609,            0.018158,            0.054475,            0.011142,           0.0037616,            0.068973,             0.35198,           0.0014016,           0.0050005,           0.0050005,           0.0050005
                 103,            0.066391,             0.32713,           0.0013125,            0.012383,             0.03715,           0.0091898,           0.0025248,            0.071477,             0.35745,           0.0014094,            0.004951,            0.004951,            0.004951
                 104,            0.066406,             0.32323,           0.0013283,           0.0089167,             0.02675,           0.0050084,           0.0016221,            0.073307,             0.36383,           0.0014192,           0.0049015,           0.0049015,           0.0049015
                 105,            0.066069,             0.32551,           0.0013309,            0.019483,             0.05845,             0.01244,           0.0044204,            0.068544,             0.35613,           0.0014059,            0.004852,            0.004852,            0.004852
                 106,            0.066437,             0.32987,           0.0012288,            0.012125,            0.036375,           0.0067563,           0.0021734,            0.071327,             0.35413,            0.001419,           0.0048025,           0.0048025,           0.0048025
                 107,            0.066263,             0.32891,           0.0012992,            0.011358,            0.034075,           0.0067187,           0.0023839,            0.071599,             0.36053,           0.0014171,            0.004753,            0.004753,            0.004753
                 108,            0.065992,             0.32656,           0.0012409,            0.014525,            0.043575,           0.0083841,           0.0027616,            0.070299,             0.35525,           0.0014068,           0.0047035,           0.0047035,           0.0047035
                 109,            0.066021,             0.33002,           0.0012552,            0.015433,              0.0463,           0.0092104,           0.0030859,            0.070454,             0.35136,           0.0014052,            0.004654,            0.004654,            0.004654
                 110,            0.066359,             0.32968,           0.0013245,            0.016433,              0.0493,           0.0099778,           0.0034559,            0.070108,             0.35604,           0.0013998,           0.0046045,           0.0046045,           0.0046045
                 111,            0.066319,             0.32605,           0.0013078,            0.014367,              0.0431,           0.0084891,           0.0028098,            0.070896,             0.35366,           0.0014153,            0.004555,            0.004555,            0.004555
                 112,            0.066377,             0.32696,           0.0012375,              0.0163,              0.0489,            0.010153,           0.0033405,            0.070563,             0.35114,           0.0014143,           0.0045055,           0.0045055,           0.0045055
                 113,            0.066144,             0.32788,           0.0013078,              0.0138,              0.0414,            0.008012,           0.0025945,            0.071571,             0.35184,           0.0014146,            0.004456,            0.004456,            0.004456
                 114,            0.065909,              0.3272,           0.0013556,              0.0092,              0.0276,           0.0049748,           0.0015742,            0.073626,             0.35786,           0.0014187,           0.0044065,           0.0044065,           0.0044065
                 115,            0.066339,             0.32727,           0.0012951,           0.0097917,            0.029375,           0.0056229,           0.0018858,            0.073106,             0.35931,           0.0014151,            0.004357,            0.004357,            0.004357
                 116,            0.066041,             0.33016,           0.0013077,            0.013275,            0.039825,           0.0080362,           0.0028342,            0.071547,             0.35745,           0.0014192,           0.0043075,           0.0043075,           0.0043075
                 117,            0.066253,             0.32589,           0.0012435,            0.013408,            0.040225,            0.008575,           0.0028926,            0.071255,             0.34968,           0.0014091,            0.004258,            0.004258,            0.004258
                 118,            0.066276,             0.32583,           0.0013169,           0.0099083,            0.029725,           0.0057504,           0.0019507,            0.072657,              0.3559,           0.0014126,           0.0042085,           0.0042085,           0.0042085
                 119,            0.066056,             0.32744,           0.0013261,           0.0097083,            0.029125,           0.0058432,           0.0018802,            0.072415,              0.3545,           0.0014063,            0.004159,            0.004159,            0.004159
                 120,            0.066211,             0.33003,           0.0013462,            0.011658,            0.034975,           0.0070428,           0.0022171,             0.07203,             0.35408,            0.001407,           0.0041095,           0.0041095,           0.0041095
                 121,             0.06583,             0.32774,           0.0013113,            0.016483,             0.04945,           0.0098098,           0.0032643,            0.070127,             0.35438,           0.0014024,             0.00406,             0.00406,             0.00406
                 122,             0.06608,              0.3245,           0.0012634,            0.011225,            0.033675,           0.0065556,           0.0023167,            0.072142,             0.36341,           0.0014195,           0.0040105,           0.0040105,           0.0040105
